10879	-12948	1899	-18592	13424	15119	14833	-4487	-2496	-15804	-4334	-9228	-8206	-17081	-12574	-18630
7135	16448	-19916	-722	-5374	-7891	-4590	-15704	-4816	9183	7434	5513	-16949	-9886	-19065	6933
-695	12363	5358	-1036	4348	8396	-719	1828	12338	-6830	3783	-6306	12889	-17092	13303	-17215
-16268	-7178	8459	-15174	1764	5160	5385	2706	9858	-5632	4220	-13743	-19468	10556	-12759	19799
17304	-1965	-4546	-3191	9574	9141	15270	7962	-4818	4258	-11561	11732	-7603	-14808	15172	-3801
-6275	-1667	-3844	-7446	17454	-14496	6434	-6267	-328	-7398	-12266	17014	2602	14118	17409	15705
-12794	15329	-16672	-10613	10939	2777	1364	-5284	16965	4677	2598	3687	6235	2268	19245	14808
-16956	8652	-2430	6503	-10200	19574	392	2281	6535	-11852	-19139	12504	12124	-3368	-7619	1233
-12911	12765	1848	16719	-2788	-18665	-12461	-7700	4481	-11702	-5489	1165	-4284	-2370	-5557	-5108
659	-6497	-3937	-8205	76	11300	19794	-14063	-6792	6003	-17140	16074	3329	-18932	15286	-6855
-7024	-13562	-4798	11506	4917	-8837	-10471	16355	2615	-248	2036	-4134	7184	-1186	-11345	-19037
3146	1836	6012	1694	-7874	-19976	15643	2179	6066	-12660	15204	11831	18753	1725	-4357	-17316
-3517	-17199	8635	5003	-10667	-12315	14622	5509	-19295	328	307	17214	2890	-2817	16072	-14881
7513	-5159	10949	-3698	3629	13038	-18902	-18536	-14347	-18801	4231	18523	16812	16106	15938	-5577
19127	14011	15536	-9918	16445	254	2758	18041	-13600	-6243	-14838	5555	13596	-1307	-3717	3068
-17986	14689	16410	3311	-1486	11357	9131	-7324	15564	-11285	-4525	14827	-17316	3974	-193	531
4961	9847	-6504	-14548	-2670	-2430	-16912	10967	-11140	10489	11406	-10165	-2401	-6079	-8831	-8609
7905	-19358	8599	-6478	7168	-17533	8590	12622	15237	8409	2516	15982	-3900	-2189	-18255	-363
15421	-9505	14104	-19943	-6618	-1893	19587	-1149	3914	12192	-11006	17455	18930	-19072	-6814	-7232
-12557	8364	7238	-13526	-14929	-2031	-14680	8636	11866	1197	13623	-16903	-18567	7172	11918	-10240
6737	14780	-15678	15829	11348	-17043	3789	4713	-15188	2940	3380	-15682	-19890	-17403	9808	-5659
14255	-6992	-7079	17597	-3799	2701	13367	1682	6778	-6005	7526	2850	-4413	-12392	9674	15049
-8693	-2976	-18602	10043	16910	13579	4367	17220	-8253	-601	-16676	3140	1030	-599	16029	9515
-14928	6922	-17012	-15926	-10453	18147	-8342	-7205	-19503	4635	3851	3734	5253	10552	8540	5374
-11148	5303	1058	11265	-6007	-19995	-5809	6081	-3804	-733	-18735	6406	14497	180	13109	-13219
-6416	-14058	14055	-1974	-17425	-11391	-11100	-6832	15433	6903	2514	1781	-7928	4593	-12954	3690
-302	10812	4794	16906	2114	-19164	-16750	-10340	4378	11492	8015	1716	7716	17464	-11538	-13939
-7530	3070	7913	1244	6177	-2702	-2707	631	14392	-13281	-11466	-18877	-18696	-16160	12056	-14733
10240	13755	2380	-15788	-6570	-1731	-13201	3016	12167	13808	-6470	7695	-16154	-3357	6057	-13588
9896	13858	-6599	-6694	-14925	800	-14003	1808	19499	-2065	12399	760	-736	-19094	13814	1774
16542	-6862	5186	10077	9657	-12666	12165	-2227	14294	13949	-14459	19150	-5519	-17586	-9845	-19213
13152	13092	10004	9775	14515	-18015	13268	-7776	9391	-1148	-6156	-2850	15306	-1293	10800	16934
6012	10364	-17063	10588	112	-19824	-16486	-17918	-2749	-15462	-10839	5933	-3981	-15691	-13702	16124
10948	11610	-9983	11360	-4643	18760	8632	11508	-7305	4657	-1592	-17019	-11381	-11167	4569	5392
-6678	-14366	2605	3116	10175	16662	-13380	-8720	5402	-3503	-1561	17366	-15988	-7542	10374	1010
5256	-14687	7516	9231	-6468	2233	2271	-2417	3947	-16885	12160	2350	-11249	-12929	-14359	-16775
9842	-3803	-3682	-9850	12378	3118	3657	8311	19068	-1620	3980	-10230	-3319	2017	6125	9513
4034	13085	-11475	2830	19695	-9423	-18959	6504	69	-6653	-4419	-2504	-14211	6483	-15860	17767
14472	4647	19309	16625	4035	-11015	3778	17399	-18311	-6638	-14012	-5053	-1184	10704	-11935	2081
8152	-17088	-19404	-14545	-10385	-11333	-19536	3348	19138	-6416	-19076	18958	6572	-12119	-2878	5061
-13497	-11324	-17293	12742	4276	-7356	-18372	14966	5547	-9600	2330	17293	7734	-12172	19190	11282
-3644	-12330	-143	16637	16614	-14379	-1421	9234	13262	-12720	2392	16821	18103	-7600	-18523	-9405
15526	-19235	367	19412	-17483	-10525	-19642	-15400	-3075	5310	-18343	-3019	-16837	12011	-12556	12920
-2988	-15393	-1436	9097	18940	-10725	6101	-4363	14788	-2299	-5477	10556	745	5186	1299	-4520
-16188	-17932	9128	17924	4067	13864	-5517	-12786	-5852	-376	7828	-4709	11347	-14381	18063	12898
-16542	-5071	15699	-18682	14673	-15896	-1771	-10439	-15052	-9605	-1354	8256	-6367	12060	12522	11209
-215	19237	-2195	-14449	2088	-9578	6059	15236	-1441	-6049	8351	15315	-14268	-271	11516	7895
-11494	8376	9799	17333	-9858	11087	13031	-15178	18287	5785	5500	9231	-18916	17823	13497	-19318
17151	-13332	13544	295	9672	-8235	9436	-2695	15509	1479	-7617	-4629	-12089	17662	-5452	-10340
3575	-17892	-4829	-10260	994	-1256	-5870	-10048	-16128	-6728	2325	-10898	-8183	10398	8053	2980
-7655	13908	-15563	-17310	13517	9007	5871	-13937	8190	19951	6342	-6615	-18613	17168	12675	-6191
15325	10261	16475	17772	-14766	-16928	3012	-146	-4614	-17017	7377	-14669	-8277	-9200	-10589	14416
-18696	-7541	-14833	-11578	-1785	4443	-12972	2306	-3307	14235	-677	-11513	4996	16498	7678	17716
-19933	-12150	19006	-9912	8947	19313	19258	-10180	-16517	15938	-6913	17028	-7966	19569	-7375	10599
-1502	-1661	-11368	12422	-19139	5483	-11615	-19398	8079	-11044	16797	11880	5102	-19738	8455	-2553
-18486	-19458	-10313	-14286	-9945	17154	15628	-4806	2090	3226	-8597	-18294	-2582	14484	1353	19798
15145	13408	16528	-6220	8708	7013	-8553	3194	-7036	-19061	4056	16775	15909	-10646	-19086	-1271
2502	9617	-16751	16319	7553	-407	412	2322	-13939	-1746	-2971	11830	-14384	14373	-2982	-17422
9193	-7781	15477	6048	-897	334	-9747	-16639	3517	-2425	17823	13638	-16320	1047	8576	-8993
-6889	-17583	-13403	1166	-16806	-11426	-2599	-11208	-15644	365	9752	-16286	-10424	2354	-7434	-13243
-16418	-6055	-18925	-5293	18898	-14329	13061	17374	7883	-721	-4946	1662	-336	-19819	-14321	-9047
-11486	10851	17324	18262	10632	-11355	-16680	-19671	12099	-13045	-3473	-13734	14865	16108	-695	4876
5780	-6833	98	-12850	15116	-15177	-8289	2627	-19956	2595	-7887	-2686	3244	5303	15400	1149
15518	8478	-1366	12378	-15798	-1502	4402	-7262	5943	13361	-4456	11729	10553	-6631	-3183	-13675
-8930	5631	-10594	-3188	-6200	18583	14074	5756	-6833	10427	-7578	-4807	18924	-1478	-6887	7249
13197	-3742	-849	19755	-15219	-7430	13063	-8190	-19738	7920	228	5719	-10311	12848	17616	-13796
7019	-5734	1698	15879	-8704	-16903	18136	-7842	-9111	-10884	-10798	-17421	-13901	14181	-12492	-16401
15766	-16380	-9363	-10261	2798	10636	-17755	-11675	-13544	-4771	-6617	-7356	-3624	-13223	1732	4885
-16756	-4135	-17613	13191	9144	13494	-10237	-1787	-10291	10425	-2022	-4076	3949	9978	781	-7527
11358	-8535	-2869	14202	-10552	5123	14983	-13837	13546	-13172	-11273	7784	-4482	17763	-1513	-14391
16566	-4542	14716	-7065	13541	40	-2345	-19	17468	12550	-368	14140	2580	-3233	-16955	19894
9567	1155	-17450	-10592	12847	-17096	17300	1935	-16348	-943	-15094	-503	-8893	9708	-16107	-9862
-12576	16630	1013	10212	-15383	19660	-12393	-16598	17343	6067	-3409	3499	1638	6076	5958	12729
-12626	886	-16241	-18019	3491	-14902	12943	9227	18305	13564	-7169	-8831	-11262	17265	-1182	5103
-6784	-13817	16485	-18022	-17796	-19715	18012	-16838	-8421	-7856	19767	14269	6324	4358	8527	13396
16465	9417	-14209	-10643	656	5434	-11199	-11462	-17218	-92	15057	15746	5203	7042	8073	-3587
-14640	-9776	-3577	-7195	-4430	-2043	-11285	6893	3304	-2407	3262	660	12373	-14663	1244	4718
4105	7313	19855	2240	4232	1862	16462	6671	-9575	-9099	7778	-16505	-10608	978	-6824	-10332
-15450	7185	10866	9374	-2917	-9136	17431	12368	-14482	8536	-7999	8140	-11885	1108	14700	-6449
-5844	-11204	-18173	13468	1096	10599	-16180	392	-489	-4998	-1102	8937	15693	-11623	15423	-10822
1594	5844	-18937	-9004	8599	12277	3946	3665	13738	8575	-13669	4760	-19766	3931	-10083	-10126
-13564	-14997	-1365	1098	6859	19803	-1778	8005	-10914	6592	-2036	-2079	47	13132	6185	-18979
-3608	9132	-3937	9906	-13466	3589	-10884	-13906	-9783	2411	9284	-19211	1904	-11875	-10016	-16314
3682	5183	7108	-204	-3390	11173	11591	13948	-5226	4180	15235	-14021	-15269	-14757	-12534	-7098
16074	14537	16405	6698	14296	-7268	-222	-16137	-7097	3290	12990	-18428	-13691	5241	3469	4015
14005	-10597	13398	-17473	17818	-19853	-3066	10026	-9351	-17093	-10996	-19365	-6277	-15075	-13464	-2135
-14470	-4390	2474	-3784	7839	19509	10313	4871	17919	17507	-5648	19392	-3936	-11186	19544	-3449
2239	571	-6979	8071	7214	2403	13205	12416	-1022	-1311	4983	14012	17934	-5865	-12899	9273
495	1521	-6882	9247	18466	-12849	15390	16678	10746	-17151	-5924	4858	19412	9825	-698	-14016
11299	-2555	1762	16153	-4249	-13372	-8304	3297	-18263	-15847	620	-15382	-18895	12162	11275	19785
-5483	12594	10981	-18409	-14015	-14467	3663	-9671	4452	2250	-5121	11755	19655	5605	-928	-10265
-3710	10097	-1551	-6336	-10184	-3455	19148	10931	-14733	-15949	-6015	-3224	15446	12322	15271	13683
9316	2382	6878	-19877	8323	15422	-11334	-8005	-3624	13055	-8392	-9702	-15010	10284	10617	-8477
6855	11832	-7834	2971	-3168	8094	-14005	-10561	-17126	431	-355	549	-5234	-3602	6957	-16276
9737	3379	-472	14361	18464	3074	-9323	-10699	7636	-18089	-15614	-11688	-5565	16417	2046	17998
-18747	19525	-469	19011	-16828	-2376	19692	-19899	-16947	18056	5019	-11646	-16175	4983	-979	-19991
872	-16511	19560	13431	-11356	-1218	17536	-18423	-19528	8503	13974	-19980	2057	-480	535	-6523
-7394	-17090	-16856	4121	6181	11975	4139	17081	-13879	-839	2743	13155	-11123	-6452	-10453	8325
-14469	-4827	13932	-13117	15883	14106	-3941	-11703	-600	-18289	-12998	12991	8747	-11955	16067	9999
-11448	10055	-4416	-647	-15404	450	8199	-17577	16156	16783	-11008	-10142	-1704	2018	-19101	3737
-9672	5699	5210	3736	-3753	-16832	19740	-10990	-19377	88	-493	-5743	14050	-8382	-11166	8147
6766	9878	12787	18031	7633	-1839	-12448	3556	1	-11293	4175	-12617	-13936	-4290	15496	-1490
-2470	8012	-16878	-12673	187	-16380	-2712	18624	-13718	18151	-8587	-5116	-7136	8151	8496	-7734
-19196	-16146	11385	-6081	8580	14566	-2750	-15864	796	3284	12820	14766	-9591	-6273	-19606	11557
7735	8362	4380	-15015	-18403	19596	-19961	9623	-2008	4101	16210	-1762	17601	-18158	8331	-6760
780	-18518	-19621	-15780	2510	-2383	8716	-9436	538	-1753	2776	7728	-7605	18895	-1599	-16087
-14195	8561	-16040	11451	-14306	-19887	-6649	-159	7657	-8658	2567	-7645	-18299	-7840	-4156	-8746
-8832	-4447	-11338	-5059	-8024	18645	2318	14227	-6181	19318	13315	-5049	18055	13524	19874	-1278
5327	-3183	-16440	-4812	-856	-19216	-10110	-2740	-478	-17582	11063	-11537	-16034	-11429	14380	380
119	-3502	2446	291	14305	14188	-12859	9940	16964	-15692	-10040	-2112	-10318	-17962	-12517	3732
9913	-12105	8775	-12350	18364	-5011	1370	10768	-8819	-13804	-7449	-8431	14402	-18276	8496	-14293
16491	-12126	-6315	-15989	9370	16703	1339	13861	-15645	7552	-8399	6738	17511	5849	4760	-3738
-11539	-6616	-18619	-13131	18975	5291	-19468	-6456	-14984	13806	-15514	14984	-11925	-19171	-14178	658
-2332	5327	7558	-3728	-19159	-5905	1371	-11905	-19158	-8732	10499	-16821	-11757	4998	-2957	18499
3819	-14239	-10040	4232	14548	18481	19775	-11810	-5720	-10007	-3484	-11039	-9383	14457	12363	14173
-19481	10281	-8837	6032	-2221	-1511	17365	4925	-11379	16749	-4164	-16782	5499	13777	-6329	-758
-11049	10485	-13602	1464	-10598	-6669	-2667	-6437	-7804	-19262	-16220	-217	14235	18114	-1731	-4836
-681	3407	-14922	-1652	-7315	5112	157	-7480	13990	18800	-15262	-18439	-399	2724	3086	15435
-12971	110	-1226	-1572	-10254	19750	19210	-4803	17917	14118	16341	-15181	-6043	-9330	3073	15008
18982	17271	14771	1378	-18382	16784	8422	-15993	17804	5068	12666	-10052	-16599	-658	6973	-6402
11412	13095	3111	15733	-4654	-6057	-18974	-8948	-13166	-11505	16620	-18383	-182	-9578	-11729	13291
11371	-9290	19280	-14477	-14126	-1818	15798	13363	3559	-12962	16630	-10513	-1960	13774	1243	-17798
-10929	1188	12386	12391	-9887	-9426	-13907	-14072	9667	3713	-12109	-14700	8147	-18926	-16820	550
6813	-15968	8416	-14477	-2165	-9369	15923	13508	-5003	18367	6941	-13925	-16454	-9448	3560	2895
7038	18638	-2930	6779	-9212	11224	17499	17619	-14834	-1409	5407	-14097	2050	2400	17138	-19201
3373	-8670	-6146	13990	-10800	3838	11315	8453	14208	-16828	-14976	-12543	6667	-10037	18768	-17753
-3382	19097	7037	-14236	16423	3910	-17854	-7364	-11389	-6015	-4180	14892	4237	-15587	13314	11195
-12057	6032	-954	-3183	8149	-18211	6051	3053	-8768	-8263	-17652	-4176	12339	-9421	-6576	-19685
-9523	10391	-17879	-14383	7254	-12577	-9549	-5876	11437	-5640	15292	-19516	-14334	15343	-18048	-11048
9760	-17143	4345	-18552	-7546	-5689	2493	11345	6945	-17087	11698	-18293	-860	6008	12524	5550
8845	19001	-6030	3347	-9653	10443	17162	-17608	-13439	-12920	7047	13058	19224	5938	-8799	-11877
-2043	12478	-19498	19358	-10691	18114	1518	-13430	8490	5161	2555	6987	-16894	-15482	11635	17448
3121	5125	10229	1160	-8124	-287	19849	4399	-8492	-840	8806	18555	-467	-10159	-18999	6632
4363	-12896	9023	-4748	-1591	-19895	-3032	-11499	-7526	15091	6337	-7598	14758	12837	-16835	-16259
16367	15075	16907	-12820	-11666	11903	-8251	6022	-8730	11767	-2832	13558	-7137	14952	12791	-10592
-13189	-19424	-6062	6926	5022	12592	-17235	14674	13169	2625	-10370	-11183	8089	6406	-17992	-14832
-5844	-8120	8325	-7423	-19908	-14992	9682	2045	2509	-7348	15664	9000	15982	-13642	-15549	-4060
-8505	16857	13569	-842	19768	-6872	-8929	-18222	11237	-15890	-19387	14957	-18609	9864	19811	-2688
14560	8738	9183	-13246	-13762	-3752	-6657	14752	10872	-7227	14204	197	4590	2461	-1143	19158
-1194	-2477	-4572	15374	11775	17869	-13449	-19558	16567	-4540	-1164	7081	-15371	-8955	7989	16047
-10768	19919	-4368	5449	2074	-6225	15581	17103	-13148	-12061	9271	-19574	6253	3527	696	15602
16796	-5229	-15971	-11640	-13770	-1901	-2554	18038	-1263	5833	15892	1766	16938	-17547	16312	-11610
6016	-6797	15707	17793	6906	8484	-12847	-17683	11114	87	7066	-10645	-7098	18398	-3270	6781
-9496	15891	7598	8667	-10276	-18163	9879	-7553	13885	16874	-15476	-13272	4954	8476	-8304	-18135
3567	8481	-2756	9877	1339	3984	-19415	-13636	-8996	-11756	-11266	506	-11520	-14356	2305	-403
-7358	-12096	12193	5413	2032	-17598	6642	-8066	-13618	3948	12067	-19301	-17914	-11540	-10309	6532
-12062	-13909	-11439	-16516	9914	-17369	-8134	-4311	8901	-4092	15740	8958	10551	6230	-7269	4407
-17002	14993	2085	19711	6210	-465	-9638	-18985	-14997	10369	-4742	1320	15955	-9051	-8174	-9253
-6006	970	-19917	10956	-16518	4111	-5285	-10707	1457	-6045	13326	6350	3357	-15658	5998	916
-17856	8300	-9048	8357	16746	18170	-1100	-4992	-18030	-7496	7384	-18057	16687	15582	16468	-18528
19112	4348	-3416	-320	16785	-2321	8099	-9484	3966	-8684	-19396	640	1725	-561	19824	-13353
15372	19770	-12342	8539	-12793	-18812	-5044	10971	-5926	4299	-13974	1251	17134	-10262	8817	-7120
12376	19064	-5426	-1482	8262	-17885	11883	9975	-9180	661	18874	-6361	-3625	13495	-10949	12487
-16020	471	-13085	4773	-17484	-15640	18427	-5613	8768	-12235	-7604	14759	16699	12357	13847	10968
-19451	-9691	-19989	-14771	2549	-12570	15843	-11796	14281	2745	-4128	-8679	-6513	-19069	6708	-19016
8360	13876	19131	13404	3842	-5276	17879	-181	-6904	347	-1979	4049	-19774	1342	-3301	14361
-2597	-8731	18571	-14637	10743	3461	1000	11233	-8071	2988	-13662	-3601	7189	9600	-12450	338
-329	5105	12216	7373	18449	-6245	-13014	-3793	5098	-1547	-7127	-9506	337	3491	-17631	-316
-3090	-1812	-19994	394	2099	19070	-2898	-14655	-11693	12428	11523	-5928	-735	15012	19128	11671
-14868	-15595	-12771	-15023	17736	-11832	-12504	16943	-1528	2707	-7713	14044	-13550	-12376	-5681	19275
-10083	7285	-18968	-2534	5009	6484	-13239	-725	-320	-15563	350	-15128	14455	-17257	-12342	16717
14625	-17043	16018	15683	-6145	11140	-15316	-9841	10332	-12505	16928	6814	-16773	-13547	5678	14019
10390	19232	11793	19701	-19972	-16759	12809	12986	-9255	2344	5293	-10099	10531	957	-16407	-7684
19085	-14918	15788	-2678	-2468	10062	-7813	-10755	13068	5112	-11969	3016	11680	-16842	-8690	14713
3495	1481	-7995	-9201	-14315	1084	-11858	-18473	-12477	16069	-17179	14479	742	3130	-12351	6562
8042	7714	6828	-5239	8041	14968	11121	15370	-9239	7700	-284	-18788	6312	-7837	17600	2522
17920	-5198	7675	-19412	-792	1461	14362	-2275	4000	-2750	6527	-12581	17012	-14082	-18185	9647
-18284	-4035	11705	-4489	-17578	5333	1536	11746	-6565	-5559	-9714	-6798	-3587	7791	-10066	-10820
5583	-19945	-16101	-15017	19828	-16212	-3985	-5687	-63	636	-12280	7639	19487	-4735	-5789	-676
13672	11391	5367	16001	-17964	13197	-1759	-19526	-15682	-17225	7905	15048	6701	-743	8785	-19518
-11945	-10196	17136	5598	-12751	-3430	529	17692	-14653	-1635	-5086	8421	-8204	2629	12490	-13436
-18712	-19164	11676	-7794	-6909	16099	-15610	16008	9200	4048	-8214	921	-6979	-7169	-13587	14281
-1782	-15338	16589	1831	763	8716	1459	10290	3477	5429	16210	15778	16904	9262	11905	19435
-8596	-4094	6432	8132	-7624	-4557	12082	17061	6390	-8744	-14741	-14828	-9541	-8643	-12046	-11200
-8821	-9726	4683	4273	7737	4761	9434	-16367	19491	15391	-3832	10610	5097	-1297	-11984	-17890
13920	15643	-11861	17797	3916	-15130	4398	-19318	-18279	6624	7921	-12972	-17312	4829	18955	9213
17365	9961	8485	-460	16905	-5139	18057	923	15706	-10379	377	-12141	16586	-13789	9608	7507
-15326	-3831	7127	6938	18365	-10455	11267	105	8769	15016	-14647	6057	-735	-904	3771	-1766
15372	-2813	18038	-18233	52	9289	17560	9133	-13895	-15959	4830	2820	13736	1874	19636	7160
4277	-13839	-16383	-4863	6844	-879	1199	1626	15893	1197	11805	8810	4022	-4142	-16253	14412
13287	16288	13783	-7720	-10295	-18668	18886	-7127	-18343	-13250	-18710	5358	-5250	12041	2333	15293
-1436	17937	-658	8484	2247	7799	1261	-4854	-4948	-14112	9353	-7989	11947	15109	-11435	14389
2715	-19515	12350	-10933	-13622	-19021	-19114	2488	2993	-3683	4056	-12106	-1855	4582	-14281	-11099
-8329	10887	-3890	-17063	12056	-12516	6396	-18522	-441	9060	-15799	-5044	2801	1266	13347	8488
13459	-8950	-6391	4007	13108	-2999	986	5982	-7906	-8885	15520	12042	19989	18312	-7055	-10768
12600	-13768	16530	13615	-7971	-15726	-13933	-10359	6099	-7992	-12747	-9901	5602	-12157	7069	15668
-16217	6730	-995	5634	-1862	18546	3162	10814	-7353	-1022	-16384	-3001	-1204	3740	-19865	19930
17011	15302	-8611	16017	11102	-11412	-6026	-5713	2744	17448	17222	735	13509	-18543	-9344	3046
-18973	9235	9053	503	13351	10351	-10418	18910	18133	-12923	4956	-18387	1346	12656	7723	13027
13209	15919	-5678	-13452	6845	-2751	-16689	11828	18052	6476	-19231	-10943	10058	7202	5054	-8336
-3871	-1942	17862	8784	-4246	12217	-873	-1694	-12664	19466	5163	-11917	-8995	-4068	-7138	-8953
-15453	-19993	8220	8066	15543	10973	9335	-7051	17376	9944	-6821	13765	-18765	-17799	-7677	19948
8367	-13151	-18341	600	4075	-8549	4109	1583	-6918	-14259	14732	15627	16862	-2236	-801	9568
-19518	-14620	-5031	-4344	1727	-455	3046	6418	-10843	-17588	-6458	-18571	-16292	-18571	-3186	17211
12097	-14379	12379	1771	-17233	-7078	-2755	-5448	19122	11240	-2375	-13685	6333	-8630	18141	-2996
79	7319	2662	-940	17631	-13359	-10973	-6911	13522	-12236	-9859	-11553	12984	9152	-5219	15332
-18008	14373	-7939	11451	19653	-15898	13155	9526	10891	19543	-7483	12221	2024	1738	16536	-10679
16919	10950	-8190	-2240	10114	12935	-5364	-14969	10168	-12603	19524	-6302	14923	8060	14666	-11848
-17774	12121	-18530	4130	-16208	15720	5384	11795	8342	19086	-580	-8522	8794	-10087	-11110	10456
12582	13012	17620	17867	-9594	-7203	9422	18879	-2591	-12238	-5047	3858	13808	12373	12193	-10253
-8103	14322	-8148	-14256	5681	6005	13901	11022	19304	-5080	3866	17817	10096	8129	17068	8419
2296	-11712	-11502	4833	-9214	5949	12243	-13427	-15058	-11594	555	6828	18567	-19352	-4817	-7574
9107	1331	-13975	-16832	-18133	-11262	-14591	-1607	1689	-18836	3351	-11072	-12014	-8053	-8610	5226
-236	14522	15736	-14876	-3978	5468	-8034	-18935	8296	734	-17471	-4863	1366	-19637	19830	8419
-14043	-4395	2814	-13556	-9265	18082	13003	9151	-6486	-19657	17347	-19438	15962	14354	3937	15264
5152	-13311	14480	-12313	-18117	-19158	-5066	-4325	16975	-11509	-12771	-11070	-4158	-11452	13680	12853
-8345	1948	8103	610	11089	-6718	5898	16245	-15664	-6974	-6459	-8128	5504	910	4699	-15876
-7670	5352	-8623	18963	5494	1447	6475	-15305	13276	5738	17802	-13228	-14646	-7939	-5461	-17048
3693	-6918	-4579	-10087	10917	-1501	14913	-8092	-9793	6116	6398	18617	-8484	-18528	6036	-6936
859	-7812	-18851	12166	6411	-1681	2714	8022	7591	-941	-6264	-3883	18805	-3691	5949	-17071
3506	-12917	5935	-3580	13385	-7141	14108	17089	-9721	-1101	518	508	10930	-15689	5944	-19427
17620	-12820	-16381	13084	7743	7142	1199	10865	-18182	-2758	18879	-10395	6322	-12613	-16922	6792
-8642	15743	517	5828	-7684	-9939	18473	18360	-3054	-16113	1375	5609	-14155	-9598	1453	6500
2704	18944	-14160	19498	-12573	-9930	-18004	-1370	8175	11193	-8115	13126	5165	5654	11435	-17722
19982	8081	-9026	-12318	18200	13455	13063	-12783	-966	13632	-13134	12067	10346	-13808	-7618	-15445
459	-8566	-5336	-17568	18981	15167	-13099	8314	-15085	4375	-8749	-2022	12233	2606	1468	-13026
11945	-13572	-18342	-11650	848	16439	2733	-8863	3191	-7525	3822	-8359	-16704	-13092	-929	-18535
-2907	6374	-6280	14695	2159	-3948	-8513	13917	6030	8050	-19267	625	10990	-9935	16645	1409
15416	5937	-7004	9849	13610	2292	-17281	-14211	-12747	-11600	-10291	-5867	12890	13236	-13242	-3305
-433	3078	-19488	-13082	19030	14675	-6758	8444	-17962	1442	372	-14963	-14703	18291	-804	-1190
-11429	406	18581	12706	-10943	-17910	9952	3720	13102	-16291	-18048	18213	15803	-2370	9837	10431
-19910	14399	6017	7228	-2927	-14687	-2897	-18292	-9463	-11995	17771	17846	-4235	13164	16898	12973
4709	2779	-1564	12180	2169	-2464	-9208	-8195	12809	-1357	1152	1390	-89	-11638	4536	-4538
-2243	2366	-9508	15927	-5075	-12887	1750	12710	-3238	-14086	-18424	-19563	-13951	-2177	-18487	444
12244	15430	10043	6194	-3553	2426	299	5926	-614	2519	-19666	-13761	-15539	3571	12241	17062
-17627	3082	-13456	18287	-16839	6868	-14444	-9119	-15908	3222	-7862	15011	10312	-19747	-2756	17310
-12721	15545	-3589	7950	4625	12492	18562	2627	18808	19317	8846	-3087	-64	-2664	7770	-2821
7607	-437	10426	-11649	18892	-12352	-13835	3492	-15206	-11185	10658	607	15504	-17169	15285	10424
7068	15636	7671	12826	-13789	-10265	-17910	-12399	-7853	-8904	-10743	-18478	-14847	2753	19981	7997
-13783	-10647	-7124	11516	4448	-12801	-3298	-7361	19101	-11965	6477	19510	2413	4360	4323	2742
-11197	-2304	-1246	1338	-8103	5427	-417	-6028	-1746	6059	-5647	-11875	5267	-4844	1570	-10378
11550	-1933	-325	17487	6298	-11252	-443	-10736	16347	19484	-8323	-5970	11794	2588	13651	18827
-902	6105	12015	8933	7386	-19842	12050	-17853	16128	17769	15419	-10167	15543	-10799	-19338	19640
-11895	-246	9845	-4758	2332	3503	-990	-10850	11515	10680	16127	-9969	18363	1241	-18951	-4894
-12531	-14803	4678	2472	18517	1982	-8713	15560	-15031	7990	18894	-1093	-7630	-17458	11298	-15493
-1302	763	8436	-116	-16521	-8759	-16352	-7170	16728	1858	19863	-1946	7372	3457	5854	12834
-16257	1796	-9074	17227	18654	-15780	9176	14444	2737	-18550	1047	16003	-15903	14415	7763	4670
16004	18289	-12985	18369	8247	-13749	-15890	8849	-14253	15505	-16379	-6086	-14750	14066	7623	17000
-4370	-7477	2080	12236	-12441	751	18709	2242	-4849	6384	-5205	-9353	-19755	-9283	-10953	3231
-8058	5701	-4508	-2867	17716	-2765	17013	-2451	-9415	10999	-19934	18556	-16212	-5605	-10961	-9647
7898	-4050	6185	1790	17522	-2929	-12898	-19988	-2529	-12440	-12858	-1147	8746	17418	-6699	11504
-17765	-4232	-5951	3517	12329	4032	-7662	10713	-2888	-14467	17925	6413	-3406	14468	6314	8860
1872	9994	-19676	3566	15865	10058	-5931	14510	-6876	18562	-16490	6166	2887	-16001	3196	-8731
-18233	11917	-8753	7947	7646	18753	8507	-11199	-16119	9818	-18113	-2835	362	-7829	-16042	15796
17459	3979	-6412	-19823	-18271	-2888	5346	12797	15161	6753	3979	-18646	17772	10588	-1018	-13348
-251	5683	14058	-7477	16663	-13879	-17634	-16558	3573	8593	-15692	-17839	-12877	-7977	7302	-8148
-7667	-3256	437	8813	3285	17467	13923	31	-16149	19265	-1845	19103	12750	-511	-7888	-10408
6746	-10422	-18380	-5188	-447	4315	3535	4508	-2888	15359	2855	-6790	11117	-377	-3917	19054
11157	4996	18286	11539	11127	-12473	3089	16737	9121	-6028	-2112	-6855	-16952	8025	-17672	12205
-6973	-11144	-18044	438	-9375	2533	1698	7753	-14153	-15515	-5298	17404	1988	-4564	-4937	-42
464	15150	3847	-1597	-15308	-5627	5489	-15923	-3942	-13726	-15635	3361	-11661	8383	-3142	15827
-3392	-1000	18997	-19282	-6416	-17434	14634	-18785	8151	-10651	-16479	1873	16770	18372	-18026	12509
1255	17918	-4802	9918	-4632	-1379	6911	5572	10950	8873	-6964	-2805	-10638	-12908	-11892	923
